そう,3,そう,副詞
きをつける,3,気をつける,3
よう,3,よう,名詞-非自立-助動詞語幹
しまう,3,しまう,動詞-非自立
よる,3,よる,動詞-自立
について,3,について,助詞-格助詞-連語
どういたしまして,4,どういたしまして,
おげんきで,4,お元気で,3
よろしい,4,宜しい,
ありがとう,4,ありがとう,
しゅじん,3,主人,
ちゃん,3,ちゃん,名詞-接尾-人名
ばかり,3,ばかり,助詞-副助詞
まま,3,まま,名詞-非自立-副詞可能
やすい,3,易い,形容詞-自立
いん,3,員,名詞-接尾-一般
か,3,家,名詞-接尾-一般
すぎる,3,過ぎる,動詞-非自立
かい,3,会,名詞-接尾-一般
がくぶ,3,学部,
く,3,区,名詞-接尾-地域
くん,3,君,名詞-接尾-人名
つき,3,月,名詞-接尾-助数詞
だて,3,建て,名詞-接尾-一般
けん,3,軒,名詞-接尾-助数詞
ござる,3,ござる,助動詞
はじめる,3,始める,動詞-非自立
しき,3,式,名詞-接尾-一般
おわる,3,終わる,動詞-非自立
だす,3,出す,動詞-非自立
せい,3,製,名詞-接尾-一般
つづける,3,続ける,動詞-非自立
だい,3,代,名詞-接尾-一般
おき,3,置き,名詞-接尾-一般
ちょう,3,町,名詞-接尾-地域
にくい,3,難い,形容詞-自立
ばい,3,倍,名詞-接尾-助数詞
かた,3,方,名詞-接尾-特殊
め,3,目,名詞-接尾-一般
さま,3,様,名詞-接尾-人名
アクセサリー,3,アクセサリー,
アフリカ,3,アフリカ,
アルコール,3,アルコール,
アメリカ,3,アメリカ,
アナウンサー,3,アナウンサー,
アルバイト,3,アルバイト,
アジア,3,アジア,
オートバイ,3,オートバイ,
ケーキ,3,ケーキ,
チェック,3,チェック,
コンピューター,3,コンピューター
コンピュータ,3,コンピュータ
コンサート,3,コンサート
カーテン,3,カーテン
エスカレーター,3,エスカレーター
ガス,3,ガス
ガソリン,3,ガソリン
ガソリンスタンド,3,ガソリンスタンド
ガラス,3,ガラス
けしゴム,3,消しゴム
ハンバーグ,3,ハンバーグ
ジャム,3,ジャム
オーバー,3,オーバー
パパ,3,パパ
パート,3,パート
パートタイム,3,パートタイム
パソコン,3,パソコン
ピアノ,3,ピアノ
プレゼント,3,プレゼント
レジ,3,レジ
レポート,3,レポート
リポート,3,リポート
サラダ,3,サラダ
サンダル,3,サンダル
サンドイッチ,3,サンドイッチ
スクリーン,3,スクリーン
ソフト,3,ソフト
ステーキ,3,ステーキ
ステレオ,3,ステレオ
スーツ,3,スーツ
スーツケース,3,スーツケース
スーパー,3,スーパー
スーパーマーケット,3,スーパーマーケット,
テニス,3,テニス,
テキスト,3,テキスト,
タイプ,3,タイプ,
ワープロ,3,ワープロ,
あ,3,あ,
ああ,3,ああ,
あげる,3,あげる,動詞-自立
あんな,3,あんな,
いくら,3,いくら,副詞-一般
ても,3,ても,2
いらっしゃる,3,いらっしゃる,
うち,3,うち,名詞-非自立-副詞可能
うん,3,うん,
かねもち,3,金持ち,
おや,3,おや,
おこさん,3,お子さん
おいわい,3,お祝い
おいで,3,お出で
おじょうさん,3,お嬢さん
おたく,3,お宅
けれど,3,けれど
けれども,3,けれども
こう,3,こう
ごらん,3,ご覧
さっき,3,さっき
しっかり,3,しっかり
すごい,3,すごい
すっかり,3,すっかり
ずっと,3,ずっと
すると,3,すると
いける,3,いける
そろそろ,3,そろそろ
そんな,3,そんな
そんなに,3,そんなに
だから,3,だから
ちっとも,3,ちっとも
とうとう,3,とうとう
どんどん,3,どんどん
はっきり,3,はっきり
もうひとつ,3,もう一つ
もうすぐ,3,もう直ぐ
やっと,3,やっと
あいさつ,3,挨拶
あんしん,3,安心
あんぜん,3,安全
あんない,3,案内
いか,3,以下
いがい,3,以外,
いじょう,3,以上,
いない,3,以内,
いけん,3,意見,
ため,3,為,
なさる,3,為さる,
かしこまりました,3,畏まりました,3
うつる,3,移る,
いがく,3,医学,
そだてる,3,育てる,
いっしょうけんめい,3,一生懸命,
いちど,3,一度,
いっぱい,3,一杯,
いっぱんに,3,一般に,
ひきだし,3,引き出し,
ひっこす,3,引っ越す,
うそ,3,嘘
はこぶ,3,運ぶ
うんてん,3,運転
うんてんしゅ,3,運転手
うんどう,3,運動
くも,3,雲
うつる,3,映る
とおく,3,遠く
えんりょ,3,遠慮
よごれる,3,汚れる
おしいれ,3,押入れ
おく,3,億
おくじょう,3,屋上
おと,3,音
さがる,3,下がる
さげる,3,下げる
くださる,3,下さる
おりる,3,下りる
げしゅく,3,下宿
したぎ,3,下着
おかしい,3,可笑しい
かない,3,家内
かがく,3,科学
ひ,3,火
ひ,3,灯
かじ,3,火事
はなみ,3,花見
いじめる,3,苛める
かちょう,3,課長
すぎる,3,過ぎる
かいぎ,3,会議
かいぎしつ,3,会議室
かいじょう,3,会場,
かいわ,3,会話,
まわる,3,回る、周る,
こわす,3,壊す,
こわれる,3,壊れる,
けが,3,怪我,
けが,3,ケガ
かいがん,3,海岸,
みな,3,皆,
ひらく,3,開く,
かっこう,3,格好,
かっこう,3,恰好,
たしか,3,確か,副詞-一般
たのしみ,3,楽しみ,
たのしむ,3,楽しむ,
かける,3,掛ける,
われる,3,割れる,
わりあい,3,割合
すべる,3,滑る
かわく,3,乾く
なれる,3,慣れる
かんごふ,3,看護婦
かんたん,3,簡単
あいだ,3,間
まにあう,3,間に合う
まちがえる,3,間違える
かんけい,3,関係
おもちゃ,3,玩具
がんばる,3,頑張る
きけん,3,危険
よろこぶ,3,喜ぶ
うれしい,3,嬉しい
よる,3,寄る
きかい,3,機会
きかい,3,機械
かえり,3,帰り
き,3,気
きもち,3,気持ち
きぶん,3,気分
きしゃ,3,汽車
いのる,3,祈る
きせつ,3,季節
きそく,3,規則
おこす,3,起こす
よろしい,3,宜しい
ぎじゅつ,3,技術
びっくりする,3,吃驚する
きゃく,3,客
おきゃく,3,お客
ひさしぶり,3,久しぶり
きゅう,3,急,名詞-形容動詞語幹
いそぐ,3,急ぐ,
きゅうこう,3,急行,
なく,3,泣く,
おる,3,おる,
きょうそう,3,競争,
きょういく,3,教育,
きょうかい,3,教会,
きょうみ,3,興味,
かがみ,3,鏡,
おどろく,3,驚く,
おっしゃる,3,仰る,
まがる,3,曲がる,
きんじょ,3,近所,
にがい,3,苦い,
ぐあい,3,具合,
あく,3,空く
すく,3,空く
くうき,3,空気
くうこう,3,空港
たまに,3,偶に
すみ,3,角
すみ,3,隅
きみ,3,君
かたち,3,形
けしき,3,景色
けいけん,3,経験
けいざい,3,経済
けいかく,3,計画
けいさつ,3,警察
むかえる,3,迎える
けっして,3,決して
きまる,3,決まる
きめる,3,決める
ち,3,血
つき,3,月
けんか,3,喧嘩
たてる,3,建てる
けんきゅう,3,研究
けんきゅうしつ,3,研究室
きぬ,3,絹
けん,3,県
みえる,3,見える
みつかる,3,見付かる
みつける,3,見付ける
けんぶつ,3,見物
やる,3,遣る
げんいん,3,原因
きびしい,3,厳しい,
かたい,3,固い,
かたい,3,硬い,
かたい,3,堅い,
こしょう,3,故障,
くれる,3,呉れる,
ご,3,御,接頭詞-名詞接続
おかげ,3,御蔭,
おかげさまで,3,御蔭様で,3
おかえりなさい,3,御帰りなさい,3
おみまい,3,御見舞い,2
おまつり,3,御祭り,
ごぞんじ,3,御存知,
おまたせしました,3,御待たせしました,5
おだいじに,3,御大事に,3
ごちそう,3,御馳走,
おつり,3,お釣り,
おみやげ,3,御土産,2
おめでとう,3,おめでとう,
おれい,3,御礼,
こうつう,3,交通,
ひかり,3,光,
ひかる,3,光る,
こうむいん,3,公務員,
むかう,3,向かう,
のど,3,喉,
こうぎょう,3,工業,
こうじょう,3,工場,
こうちょう,3,校長,
かまう,3,構う,
みなと,3,港,
かんがえる,3,考える,
いってらっしゃい,3,行ってらっしゃい,3
いってまいります。,3,行って参ります,4
おこなう,3,行なう,
こうぎ,3,講義,
こうどう,3,講堂,
こうがい,3,郊外,
こうこう,3,高校,
こうとうがっこう,3,高等学校,
こうこうせい,3,高校生,
あう,3,合う,
こくさい,3,国際,
ひどい,3,酷い,
このあいだ,3,この間,2
このごろ,3,この頃,2
これから,3,これから,
こんど,3,今度,
こんや,3,今夜
さしあげる,3,差し上げる
すな,3,砂
さらいげつ,3,再来月
さらいしゅう,3,再来週
さいきん,3,最近
さいご,3,最後
さいしょ,3,最初
つま,3,妻
すむ,3,済む
こまかい,3,細かい
さか,3,坂
つくる,3,作る
まいる,3,参る
さんぎょう,3,産業
しばらく,3,暫く
のこる,3,残る
ざんねん,3,残念
しかた,3,仕方
うかがう,3,伺う
はじめる,3,始める
こ,3,子
し,3,市
しみん,3,市民
おもいだす,3,思い出す
おもう,3,思う
ゆび,3,指
ゆびわ,3,指輪
したく,3,支度
えだ,3,枝
やむ,3,止む
とめる,3,止める
とめる,3,停める
やめる,3,止める
いと,3,糸
しけん,3,試験
しあい,3,試合
はいしゃ,3,歯医者
こと,3,事
じこ,3,事故
じむしょ,3,事務所
にる,3,似る
じ,3,字
てら,3,寺
じだい,3,時代
なおる,3,治る
じゆう,3,自由
じてん,3,辞典
しかる,3,叱る
しっぱい,3,失敗
しつれい,3,失礼
うつす,3,写す
すてる,3,捨てる
しゃかい,3,社会
しゃちょう,3,社長
あやまる,3,謝る
じゃま,3,邪魔
もし,3,若し
さびしい,3,寂しい
とりかえる,3,取り替える
てもと,3,手元
てまえ,3,手前
てぶくろ,3,手袋
てつだう,3,手伝う
しゅみ,3,趣味
くび,3,首
うける,3,受ける
うけつけ,3,受付
ひろう,3,拾う
おわり,3,終わり
しゅうかん,3,習慣
ふね,3,舟、船
あつまる,3,集まる
あつめる,3,集める
じゅうしょ,3,住所
じゅうぶん,3,十分
やわらかい,3,柔らかい
じゅうどう,3,柔道
おば,3,叔母
でかける,3,出かける
しゅっせき,3,出席
しゅっぱつ,3,出発
できる,3,出来る
できるだけ,3,出来るだけ
じゅんび,3,準備
じょせい,3,女性
かつ,3,勝つ
めしあがる,3,召し上がる
しょうらい,3,将来
しょうがっこう,3,小学校
しょうせつ,3,小説
ことり,3,小鳥
とこや,3,床屋
しょうち,3,承知
しょうたい,3,招待
やく,3,焼く
やける,3,焼ける
わらう,3,笑う
しょうかい,3,紹介
あがる,3,上がる
のりかえる,3,乗り換える
のりもの,3,乗り物
ばあい,3,場合
ばしょ,3,場所
たたみ,3,畳
